Name,Entity Id,Rank type,Rank value,Time span
Sergey Ioffe,2272624714,Prestige,20,All
Andy Davis,2522959750,Prestige,21,All
Sherry Moore,2286056286,Prestige,22,All
Benoit Steiner,2298047631,Prestige,23,All
Geoffrey Irving,2521125841,Prestige,24,All
Dzmitry Bahdanau,2509101809,Prestige,25,All
Robert Tibshirani,57053632,Prestige,26,All
Rajat Monga,2079584417,Prestige,27,All
Andrew Rabinovich,2194293332,Prestige,28,All
Ross B. Girshick,2473549963,Prestige,29,All
Christian Szegedy,331124168,Prestige,30,All
Tomas Mikolov,292626543,Prestige,31,All
Matthieu Devin,2014082263,Prestige,32,All
Dumitru Erhan,2308824398,Prestige,33,All
Jeffrey Dean,2429370538,Prestige,34,All
Jerome H. Friedman,2157091523,Prestige,35,All
Nal Kalchbrenner,223268448,Prestige,36,All
Trevor Hastie,254766753,Prestige,37,All
Marc Lanctot,2107049243,Prestige,38,All
Vijay Vasudevan,2943029278,Prestige,39,All
Vincent Vanhoucke,2022840042,Prestige,40,All
Bart van Merriënboer,256273151,Prestige,41,All
Martín Abadi,2162106674,Prestige,42,All
Liang-Chieh Chen,2127898042,Prestige,43,All
Andrew W. Senior,2045282652,Prestige,44,All
Jonathon Shlens,2343055381,Prestige,45,All
George E. Dahl,2360825425,Prestige,46,All
James Kennedy,2185363493,Prestige,47,All
Ming Yang,2614727752,Prestige,48,All
Geoffrey E. Hinton,563069026,Prestige,49,All
Marc'Aurelio Ranzato,1976950599,Prestige,50,All
Léon Bottou,712415982,Prestige,51,All
Koray Kavukcuoglu,1111049960,Prestige,52,All
Abdel-rahman Mohamed,2125491050,Prestige,53,All
Kevin P. Murphy,2167731548,Prestige,54,All
Thomas Brox,2014530249,Prestige,55,All
Sander Dieleman,2020844714,Prestige,56,All
Zhifeng Chen,2922418434,Prestige,57,All
Navdeep Jaitly,2066236689,Prestige,58,All
Demis Hassabis,4302276,Prestige,59,All
William J. Dally,2037541505,Prestige,60,All
Rob Fergus,2166320536,Prestige,61,All
Ruslan Salakhutdinov,2031945151,Prestige,62,All
Ian J. Goodfellow,1822555116,Prestige,63,All
Patrick Nguyen,2943944027,Prestige,64,All
Oriol Vinyals,2634174050,Prestige,65,All
Guang-Bin Huang,2939519869,Prestige,66,All
Quoc V. Le,2148448995,Prestige,67,All
David Silver,2593774290,Prestige,68,All
Andrew Y. Ng,2104401652,Prestige,69,All
Ueli Meier,2343548174,Prestige,70,All
Christopher M. Bishop,2157233933,Prestige,71,All
Sepp Hochreiter,97377512,Prestige,72,All
Caglar Gulcehre,152899538,Prestige,73,All
Juergen Schmidhuber,1782944713,Prestige,74,All
Kyunghyun Cho,2462121670,Prestige,75,All
Christopher D. Manning,2149153931,Prestige,76,All
Timothy P. Lillicrap,2163886844,Prestige,77,All
Richard Socher,1964982643,Prestige,78,All
Song Han,2233699872,Prestige,79,All
Andrew W. Senior,2919693064,Prestige,80,All
Dong Yu,2103789662,Prestige,81,All
Alex Graves,2116712232,Prestige,82,All
Hugo Larochelle,1963576484,Prestige,83,All
Yoshua Bengio,161269817,Prestige,84,All
Tara N. Sainath,1209087724,Prestige,85,All
Brian Kingsbury,2019566994,Prestige,86,All
Li Deng,2101552792,Prestige,87,All
Alan L. Yuille,2065104188,Prestige,88,All
Sergey Levine,2140030024,Prestige,89,All
Jürgen Schmidhuber,2116333191,Prestige,90,All
Yann LeCun,2053214915,Prestige,91,All
Pieter Abbeel,243981275,Prestige,92,All
Michael I. Jordan,2435751034,Prestige,93,All
Tomaso Poggio,693931197,Prestige,94,All
Peng Shi,1988150995,Prestige,95,All
Jinde Cao,2097525001,Prestige,96,All
Frank L. Lewis,2149702018,Prestige,97,All
Shuzhi Sam Ge,2125547012,Prestige,98,All
Derong Liu,2619713811,Prestige,99,All
Jun Wang,2509381299,Prestige,100,All
Geoffrey E. Hinton,563069026,Citations*,1,All
Ilya Sutskever,215131072,Citations*,2,All
Alex Krizhevsky,1171453863,Citations*,3,All
Christopher M. Bishop,2157233933,Citations*,4,All
Yoshua Bengio,161269817,Citations*,5,All
Kaiming He,2164292938,Citations*,6,All
Simon S. Haykin,2787075046,Citations*,7,All
Jürgen Schmidhuber,2116333191,Citations*,8,All
Jian Sun,2200192130,Citations*,9,All
Stephen Grossberg,2118172733,Citations*,10,All
Shaoqing Ren,2119543935,Citations*,11,All
Yann LeCun,2053214915,Citations*,12,All
Vincent Vanhoucke,2022840042,Citations*,13,All
Xiangyu Zhang,2499063207,Citations*,14,All
Jyh-Shing Roger Jang,2640717343,Citations*,15,All
Teuvo Kohonen,1987283919,Citations*,16,All
Ruslan Salakhutdinov,2031945151,Citations*,17,All
J. J. Hopfield,209138651,Citations*,18,All
Jeffrey Dean,2429370538,Citations*,19,All
Jinde Cao,2097525001,Citations*,20,All
James Kennedy,2185363493,Citations*,21,All
Léon Bottou,712415982,Citations*,22,All
Dong Yu,2103789662,Citations*,23,All
Russell C. Eberhart,303610751,Citations*,24,All
David E. Rumelhart,119661818,Citations*,25,All
Jerome H. Friedman,2157091523,Citations*,26,All
Robert Tibshirani,57053632,Citations*,27,All
Dumitru Erhan,2308824398,Citations*,28,All
Trevor Hastie,254766753,Citations*,29,All
Li Deng,2101552792,Citations*,30,All
Sepp Hochreiter,97377512,Citations*,31,All
Christian Szegedy,331124168,Citations*,32,All
Leon O. Chua,2423662372,Citations*,33,All
Patrick Haffner,1978915323,Citations*,34,All
Guang-Bin Huang,2939519869,Citations*,35,All
Terrence J. Sejnowski,307844215,Citations*,36,All
Gail A. Carpenter,2156571513,Citations*,37,All
Søren Brunak,620960263,Citations*,38,All
Ronald J. Williams,2692260650,Citations*,39,All
Dragomir Anguelov,2036321405,Citations*,40,All
Scott E. Reed,2430826622,Citations*,41,All
George E. Dahl,2360825425,Citations*,42,All
Koray Kavukcuoglu,1111049960,Citations*,43,All
Christian Szegedy,2947072378,Citations*,44,All
Wei Liu,2617788377,Citations*,45,All
Yangqing Jia,2102002796,Citations*,46,All
Martin T. Hagan,2309201828,Citations*,47,All
Anders Krogh,2107088562,Citations*,48,All
Nitish Srivastava,2191276622,Citations*,49,All
Kyunghyun Cho,2462121670,Citations*,50,All
Abdel-rahman Mohamed,2125491050,Citations*,51,All
Tara N. Sainath,1209087724,Citations*,52,All
Henrik Nielsen,2494357043,Citations*,53,All
Brian Everitt,2027088710,Citations*,54,All
Sabine Landau,2097781222,Citations*,55,All
Morven Leese,2135171891,Citations*,56,All
Robert P. W. Duin,699740264,Citations*,57,All
Brian Kingsbury,2019566994,Citations*,58,All
Tomaso Poggio,693931197,Citations*,59,All
Shun-ichi Amari,2047782467,Citations*,60,All
Dzmitry Bahdanau,2509101809,Citations*,61,All
Melanie Mitchell,2160125451,Citations*,62,All
Kumpati S. Narendra,2299960197,Citations*,63,All
Pierre Sermanet,37905947,Citations*,64,All
Rajat Monga,2079584417,Citations*,65,All
Andrew Rabinovich,2194293332,Citations*,66,All
John Hertz,2104573517,Citations*,67,All
Quoc V. Le,2148448995,Citations*,68,All
Frank L. Lewis,2149702018,Citations*,69,All
David B. Fogel,661464428,Citations*,70,All
David J. C. MacKay,2401920469,Citations*,71,All
Jun Wang,2509381299,Citations*,72,All
Howard B. Demuth,2000605838,Citations*,73,All
Gregory S. Corrado,2107276858,Citations*,74,All
Andrew W. Senior,2045282652,Citations*,75,All
Mark Beale,2434744810,Citations*,76,All
Sergey Ioffe,2272624714,Citations*,77,All
Chuen-Tsai Sun,2155704684,Citations*,78,All
Matthieu Devin,2014082263,Citations*,79,All
R. G. Palmer,2142079046,Citations*,80,All
Vito Latora,2054945303,Citations*,81,All
Paul A. Tucker,2330302558,Citations*,82,All
Christof Koch,2202896758,Citations*,83,All
Ross B. Girshick,2473549963,Citations*,84,All
Navdeep Jaitly,2066236689,Citations*,85,All
Kai Chen,2146330397,Citations*,86,All
Anil K. Jain,2162010601,Citations*,87,All
Robert rer. nat. Lippmann,2947558204,Citations*,88,All
Simon Haykin,1976731470,Citations*,89,All
H. Sebastian Seung,2103030332,Citations*,90,All
Vijay Vasudevan,2943029278,Citations*,91,All
Xin Yao,2106268727,Citations*,92,All
Tomas Mikolov,292626543,Citations*,93,All
Federico Girosi,2526834932,Citations*,94,All
Martín Abadi,2162106674,Citations*,95,All
Jianchang Mao,2303498393,Citations*,96,All
Donald C. Wunsch,2127870723,Citations*,97,All
Zhifeng Chen,2922418434,Citations*,98,All
Shuzhi Sam Ge,2125547012,Citations*,99,All
Richard S. Sutton,2120464764,Citations*,100,All
Jinde Cao,2097525001,Publications,1,All
Patricia Melin,2170452912,Publications,2,All
Derong Liu,2619713811,Publications,3,All
Jun Wang,2509381299,Publications,4,All
Witold Pedrycz,136859070,Publications,5,All
Tingwen Huang,2139160212,Publications,6,All
Yoshua Bengio,161269817,Publications,7,All
Frank L. Lewis,2149702018,Publications,8,All
Kazuyuki Aihara,2050783569,Publications,9,All
Donald C. Wunsch,2127870723,Publications,10,All
Nikola Kasabov,720605457,Publications,11,All
Shuzhi Sam Ge,2125547012,Publications,12,All
Stephen Grossberg,2118172733,Publications,13,All
Sung-Kwun Oh,2139014586,Publications,14,All
Huaguang Zhang,2110932830,Publications,15,All
Edgar N. Sanchez,2124200974,Publications,16,All
Zhigang Zeng,2147475943,Publications,17,All
Wen Yu,2124235897,Publications,18,All
Risto Miikkulainen,1968686581,Publications,19,All
Jose C. Principe,2112831471,Publications,20,All
Chuandong Li,2170291655,Publications,21,All
Teresa Bernarda Ludermir,2096223753,Publications,22,All
Qi-Jun Zhang,2148352815,Publications,23,All
Ozgur Kisi,1230861240,Publications,24,All
Chee Peng Lim,2130338591,Publications,25,All
Kotaro Hirasawa,2434477016,Publications,26,All
Shouming Zhong,2233293459,Publications,27,All
Jacek M. Zurada,1681855065,Publications,28,All
Minoru Fukumi,2146249440,Publications,29,All
Oscar Castillo,2176619569,Publications,30,All
Tshilidzi Marwala,2025680667,Publications,31,All
Joos Vandewalle,1964643177,Publications,32,All
Toshio Fukuda,2113153154,Publications,33,All
Yunong Zhang,2138676690,Publications,34,All
Sigeru Omatu,665497035,Publications,35,All
Johan A. K. Suykens,2173646266,Publications,36,All
Simon X. Yang,2129715161,Publications,37,All
Brijesh Verma,2162951420,Publications,38,All
Ju H. Park,2119067681,Publications,39,All
A. E. Ruano,2311296005,Publications,40,All
Sarangapani Jagannathan,2225715891,Publications,41,All
Akira Hirose,2296023041,Publications,42,All
Toshio Tsuji,2099114909,Publications,43,All
DeLiang Wang,2159145177,Publications,44,All
Sung-Bae Cho,2287563723,Publications,45,All
Hazem M. El-Bakry,1976303219,Publications,46,All
Michael Georgiopoulos,673942444,Publications,47,All
Madan M. Gupta,2126233826,Publications,48,All
Zhang Yi,2690968393,Publications,49,All
Geoffrey E. Hinton,563069026,Publications,50,All
Helge Ritter,2114361001,Publications,51,All
Stefan Wermter,2308014113,Publications,52,All
Chin-Teng Lin,2105822349,Publications,53,All
Gail A. Carpenter,2156571513,Publications,54,All
Jürgen Schmidhuber,2116333191,Publications,55,All
Masafumi Hagiwara,2159598052,Publications,56,All
Lihong Huang,2776347187,Publications,57,All
Alan F. Murray,2776442959,Publications,58,All
Jun Tani,1989802913,Publications,59,All
Michel Verleysen,2275403261,Publications,60,All
Jie Zhang,2305482546,Publications,61,All
Kevin Warwick,2473320941,Publications,62,All
César Hervás-Martínez,185355519,Publications,63,All
David Casasent,1995856744,Publications,64,All
Zeng-Guang Hou,2055682144,Publications,65,All
Li Deng,2101552792,Publications,66,All
Ding Wang,2717441852,Publications,67,All
Shun-ichi Amari,2047782467,Publications,68,All
Keigo Watanabe,2169649728,Publications,69,All
Zhanshan Wang,2616916553,Publications,70,All
Saeid Nahavandi,1029828013,Publications,71,All
Xin Yao,2106268727,Publications,72,All
John G. Taylor,2296541475,Publications,73,All
Kazuyuki Murase,2423571882,Publications,74,All
Yuehui Chen,2144134715,Publications,75,All
Alma Y. Alanis,2110323268,Publications,76,All
Yoshiyasu Takefuji,104693194,Publications,77,All
Norio Akamatsu,1997892549,Publications,78,All
Marco Gori,2094020829,Publications,79,All
Lipo Wang,2117323421,Publications,80,All
Tamás D. Gedeon,2052936527,Publications,81,All
Włodzisław Duch,2061270251,Publications,82,All
Wolfgang Maass,2039605473,Publications,83,All
Alex Waibel,2061074560,Publications,84,All
Jim Austin,2108286228,Publications,85,All
Jinglu Hu,2111858925,Publications,86,All
Qinglai Wei,2150207392,Publications,87,All
Naohiro Ishii,2225240255,Publications,88,All
Mohammad Teshnehlab,252471569,Publications,89,All
Ryotaro Kamimura,929870458,Publications,90,All
Bogdan M. Wilamowski,2104229401,Publications,91,All
Peng Shi,1988150995,Publications,92,All
Ganesh K. Venayagamoorthy,2100009208,Publications,93,All
Robert Kozma,2202541541,Publications,94,All
Holger R. Maier,2005266980,Publications,95,All
Roberto Tagliaferri,2027979619,Publications,96,All
Luigi Fortuna,2147454020,Publications,97,All
Leon O. Chua,2423662372,Publications,98,All
Anthony J. Calise,678895378,Publications,99,All
Massimo Buscema,2116200336,Publications,100,All
Jinde Cao,2097525001,H-Index,1,All
Yoshua Bengio,161269817,H-Index,2,All
Jun Wang,2509381299,H-Index,3,All
Stephen Grossberg,2118172733,H-Index,4,All
Geoffrey E. Hinton,563069026,H-Index,5,All
Ju H. Park,2119067681,H-Index,6,All
Frank L. Lewis,2149702018,H-Index,7,All
Derong Liu,2619713811,H-Index,8,All
Jürgen Schmidhuber,2116333191,H-Index,9,All
Ozgur Kisi,1230861240,H-Index,10,All
Shuzhi Sam Ge,2125547012,H-Index,11,All
Leon O. Chua,2423662372,H-Index,12,All
Risto Miikkulainen,1968686581,H-Index,13,All
Peng Shi,1988150995,H-Index,14,All
Zidong Wang,2104171312,H-Index,15,All
Hojjat Adeli,1979181699,H-Index,16,All
Tingwen Huang,2139160212,H-Index,17,All
Huaguang Zhang,2110932830,H-Index,18,All
Wolfgang Maass,2039605473,H-Index,19,All
Dong Yu,2103789662,H-Index,20,All
Terrence J. Sejnowski,307844215,H-Index,21,All
Shun-ichi Amari,2047782467,H-Index,22,All
Xin Yao,2106268727,H-Index,23,All
Zhigang Zeng,2147475943,H-Index,24,All
Gail A. Carpenter,2156571513,H-Index,25,All
Witold Pedrycz,136859070,H-Index,26,All
Holger R. Maier,2005266980,H-Index,27,All
Jude W. Shavlik,2079278047,H-Index,28,All
Li Deng,2101552792,H-Index,29,All
DeLiang Wang,2159145177,H-Index,30,All
Anthony J. Calise,678895378,H-Index,31,All
Pierre Baldi,2060797211,H-Index,32,All
Chuandong Li,2170291655,H-Index,33,All
P. Balasubramaniam,2026502642,H-Index,34,All
Yann LeCun,2053214915,H-Index,35,All
Sergey Levine,2140030024,H-Index,36,All
Kenneth O. Stanley,2147379936,H-Index,37,All
Qi-Jun Zhang,2148352815,H-Index,38,All
Yurong Liu,2150003784,H-Index,39,All
Lihong Huang,2776347187,H-Index,40,All
Nikola Kasabov,720605457,H-Index,41,All
Kwok-wing Chau,1897196416,H-Index,42,All
Jose C. Principe,2112831471,H-Index,43,All
Mitsuo Kawato,2308152364,H-Index,44,All
Faa-Jeng Lin,2309598881,H-Index,45,All
Qiankun Song,2643843555,H-Index,46,All
Ding Wang,2717441852,H-Index,47,All
Peter C. Jurs,41762301,H-Index,48,All
Pieter Abbeel,243981275,H-Index,49,All
Graeme C. Dandy,1972234260,H-Index,50,All
Dimitri P. Solomatine,2006331662,H-Index,51,All
Alex Waibel,2061074560,H-Index,52,All
Xiaoyan Liu,2101154754,H-Index,53,All
Domenico Parisi,2107865364,H-Index,54,All
Qinglai Wei,2150207392,H-Index,55,All
Guanrong Chen,2162788130,H-Index,56,All
Daniel W. C. Ho,2165300193,H-Index,57,All
Johan A. K. Suykens,2173646266,H-Index,58,All
Haim Sompolinsky,1974558258,H-Index,59,All
Giles M. Foody,1975415536,H-Index,60,All
Andrzej Cichocki,2081156236,H-Index,61,All
Chin-Teng Lin,2105822349,H-Index,62,All
Helge Ritter,2114361001,H-Index,63,All
Lipo Wang,2117323421,H-Index,64,All
Donald C. Wunsch,2127870723,H-Index,65,All
Tong Heng Lee,2141241064,H-Index,66,All
Carsten Peterson,2224563475,H-Index,67,All
Sarangapani Jagannathan,2225715891,H-Index,68,All
Zhanshan Wang,2616916553,H-Index,69,All
Tomaso Poggio,693931197,H-Index,70,All
Jacek M. Zurada,1681855065,H-Index,71,All
Erkki Oja,1828928408,H-Index,72,All
Rudy Setiono,2028249872,H-Index,73,All
Kazuyuki Aihara,2050783569,H-Index,74,All
R. Rakkiyappan,2055181133,H-Index,75,All
Shumin Fei,2108499568,H-Index,76,All
Wen Yu,2124235897,H-Index,77,All
Yunong Zhang,2138676690,H-Index,78,All
Quoc V. Le,2148448995,H-Index,79,All
Dipti Srinivasan,2152105874,H-Index,80,All
Wei Xing Zheng,2181987712,H-Index,81,All
Johann Gasteiger,2267089662,H-Index,82,All
Kunio Doi,2295706482,H-Index,83,All
R. Rakkiyappan,2823006868,H-Index,84,All
Danial Jahed Armaghani,169424129,H-Index,85,All
Erol Gelenbe,582660059,H-Index,86,All
Tara N. Sainath,1209087724,H-Index,87,All
Hazem M. El-Bakry,1976303219,H-Index,88,All
Teuvo Kohonen,1987283919,H-Index,89,All
Chai Quek,2010529798,H-Index,90,All
Tamás Roska,2034478129,H-Index,91,All
Edmund T. Rolls,2055105197,H-Index,92,All
Alex Graves,2116712232,H-Index,93,All
C. Lee Giles,2124749556,H-Index,94,All
Chee Peng Lim,2130338591,H-Index,95,All
James Lam,2149161852,H-Index,96,All
Nelson Morgan,2153557346,H-Index,97,All
Zheng-Guang Wu,2163976031,H-Index,98,All
Zongben Xu,2228032833,H-Index,99,All
Shouming Zhong,2233293459,H-Index,100,All
